timestamp,route,direction,staCode,busPlate,status,speed
2026-07-11T06:00:53.833Z,51B,0,C689/2,AA7517,1,20
2026-07-11T06:00:53.833Z,51B,0,M9/4,AA7721,0,42
2026-07-11T10:45:18.982Z,51B,0,M9/4,AA7094,0,35
2026-07-11T10:45:18.982Z,51B,0,T358,AA7517,1,32
2026-07-11T10:45:18.982Z,51B,0,C690/2,AA6952,1,
2026-07-11T15:00:53.838Z,51B,0,C689/2,AA7301,0,19
2026-07-11T15:00:53.838Z,51B,0,M9/4,AA6952,0,3
2026-07-13T07:25:16.407Z,51B,0,C689/2,AA7286,1,31
2026-07-13T07:25:16.407Z,51B,0,T363/1,AA7094,0,24
2026-07-13T07:25:16.407Z,51B,0,T343,AA7517,1,1
2026-07-13T07:25:16.407Z,51B,0,T316,AA6952,0,40
2026-07-13T07:25:16.407Z,51B,0,M804,AA6521,0,21
2026-07-13T07:25:16.407Z,51B,0,M247,AA7842,0,20
2026-07-13T07:25:16.407Z,51B,0,M247,AC3266,0,40
2026-07-13T07:25:16.407Z,51B,0,M9/4,AA7560,0,32
2026-07-13T07:25:16.407Z,51B,0,M801,AA7871,0,31
2026-07-13T07:25:16.407Z,51B,0,M801,AA7063,0,45
2026-07-13T07:25:16.407Z,51B,0,M801,AC4027,0,12
2026-07-13T07:25:16.407Z,51B,0,T354,AA7721,0,17
2026-07-13T07:25:16.407Z,51B,0,T356/1,AB5135,1,30
2026-07-13T07:25:16.407Z,51B,0,C688/2,AB4936,0,26
2026-07-13T07:25:16.407Z,51B,0,C690/2,AA7800,1,
2026-07-13T08:05:14.685Z,51B,0,C689/2,AA7560,0,28
2026-07-13T08:05:14.685Z,51B,0,T363/1,AA7871,1,5
2026-07-13T08:05:14.685Z,51B,0,T343,AA7063,1,13
2026-07-13T08:05:14.685Z,51B,0,T316,AA7721,0,42
2026-07-13T08:05:14.685Z,51B,0,M247,AA7800,0,13
2026-07-13T08:05:14.685Z,51B,0,M9/4,AA7286,0,21
2026-07-13T08:05:14.685Z,51B,0,M801,AA7094,0,16
2026-07-13T08:05:14.685Z,51B,0,T356/1,AA7517,1,40
2026-07-13T08:05:14.685Z,51B,0,T359,AA6952,0,21
2026-07-13T08:05:14.685Z,51B,0,C688/2,AA7842,0,36
2026-07-13T09:00:54.145Z,51B,0,T363/1,AA7800,1,30
2026-07-13T09:00:54.145Z,51B,0,T343,AA7286,0,48
2026-07-13T09:00:54.145Z,51B,0,T316,AA7094,0,38
2026-07-13T09:00:54.145Z,51B,0,M804,AA7517,0,2
2026-07-13T09:00:54.145Z,51B,0,M9/4,AA6952,0,32
2026-07-13T09:00:54.145Z,51B,0,M801,AA7560,0,6
2026-07-13T09:00:54.145Z,51B,0,M801,AA7842,0,23
2026-07-13T09:00:54.145Z,51B,0,T373/2,AA7871,0,28
2026-07-13T10:30:50.823Z,51B,0,M804,AA7094,0,26
2026-07-13T10:30:50.823Z,51B,0,M801,AA7517,0,21
2026-07-13T10:30:50.823Z,51B,0,T373/2,AA6952,1,46
2026-07-13T10:30:50.823Z,51B,0,C690/2,AA7560,1,
