timestamp,route,direction,staCode,busPlate,status,speed
2026-07-11T18:30:51.322Z,15T,0,C689/1,AD2239,0,15
2026-07-11T19:45:20.598Z,15T,0,C698,AD2239,0,41
2026-07-12T12:15:18.644Z,15T,0,C690/3,AD2239,0,19
2026-07-12T13:30:47.838Z,15T,0,C681,AD3509,0,47
2026-07-12T13:30:47.838Z,15T,0,C669/1,AD2239,1,
2026-07-12T18:00:57.544Z,15T,0,C698,AD2239,0,43
2026-07-18T11:30:28.774Z,15T,0,C669/2,AD3509,1,24
2026-07-18T11:30:28.774Z,15T,0,C679,AD3485,0,43
2026-07-18T13:05:14.790Z,15T,0,C698,AD3485,0,47
2026-07-18T14:00:26.902Z,15T,0,C669/2,AD3485,0,42
2026-07-18T14:00:26.902Z,15T,0,C669/1,AD3509,1,
2026-07-18T17:30:22.930Z,15T,0,C697,AD3485,0,46
2026-07-18T17:30:22.930Z,15T,0,C669/1,AD3509,1,
2026-07-19T11:10:19.122Z,15T,0,C689/1,AD3509,0,3
